# t dt 
0 0 
0.00186844 9.84973e-05 
0.022211 0.00106719 
0.242616 0.0115627 
2.63064 0.125278 
21.2241 0.51606 
52.4071 0.493118 
73.2475 0.269518 
86.1769 0.229423 
95.6394 0.165684 
103.239 0.122206 
109.331 0.121214 
114.694 0.0986087 
119.223 0.0808364 
123.44 0.0806312 
127.242 0.0729786 
130.509 0.0596237 
133.49 0.0596237 
136.471 0.0596237 
139.287 0.0540916 
