0 -1 -6.93889e-18 -3.44046e-24 
1 -0.997587 -2.43289e-08 -2.10807e-15 
2 -0.990369 -1.69861e-08 -1.42577e-15 
3 -0.978418 -5.70796e-08 -3.59913e-15 
4 -0.961848 -5.35937e-08 -2.38273e-15 
5 -0.940818 -9.11072e-08 -7.7337e-16 
6 -0.915531 -6.15966e-08 9.06524e-16 
7 -0.886231 -7.47544e-08 2.6885e-15 
8 -0.8532 -1.59654e-08 4.50914e-16 
9 -0.816755 -3.48125e-08 8.97772e-16 
10 -0.777249 2.39046e-08 -5.38038e-16 
11 -0.73506 2.61649e-09 -3.54547e-16 
12 -0.690597 2.62914e-07 -2.24891e-13 
13 -0.644286 1.58315e-06 -8.48221e-12 
14 -0.596574 1.05171e-05 -3.14817e-10 
15 -0.54792 6.03006e-05 -8.83814e-09 
16 -0.498793 0.000302242 -1.85216e-07 
17 -0.449666 0.00128591 -2.76084e-06 
18 -0.401013 0.00457554 -2.84664e-05 
19 -0.353301 0.0134897 -0.000200349 
20 -0.30699 0.0330006 -0.000970466 
21 -0.262526 0.0678278 -0.00333173 
22 -0.220338 0.119641 -0.00846399 
23 -0.180831 0.185472 -0.0165213 
24 -0.144387 0.257356 -0.0246867 
25 -0.111355 0.321129 -0.0248394 
26 -0.0820551 0.355497 -0.00582893 
27 -0.0567684 0.339348 0.0306168 
28 -0.0357386 0.270436 0.0582335 
29 -0.0191683 0.17454 0.0551419 
30 -0.0072171 0.0870184 0.0322072 
31 1.66533e-16 0.030127 0.0117067 
32 0.00241345 0.010844 0.00426156 
