0 -0.00241345 0.000578577 6.82225e-06 
1 0 5.53456e-16 -2.81429e-15 
2 0.0072171 0.997399 -2.50972 
3 0.0191683 0.981796 0.100223 
4 0.0357386 0.938134 0.160102 
5 0.0567684 0.851179 0.202212 
6 0.0820551 0.714157 0.201323 
7 0.111355 0.537945 0.153287 
8 0.144387 0.352616 0.0855206 
9 0.180831 0.194953 0.033335 
10 0.220338 0.0882629 0.00865573 
11 0.262526 0.031873 0.00143256 
12 0.30699 0.00898557 0.000145525 
13 0.353301 0.00194778 8.81687e-06 
14 0.401013 0.000322129 3.13184e-07 
15 0.449666 4.0671e-05 6.50147e-09 
16 0.498793 3.95814e-06 7.98919e-11 
17 0.54792 3.02609e-07 5.98941e-13 
18 0.596574 1.86948e-08 2.8748e-15 
19 0.644286 9.68461e-10 9.43767e-18 
20 0.690597 4.40308e-11 2.30325e-20 
21 0.73506 1.89684e-12 4.72667e-23 
22 0.777249 7.82152e-14 9.12702e-26 
23 0.816755 -4.36595e-14 -5.54079e-27 
24 0.8532 -1.17989e-13 4.62439e-27 
25 0.886231 1.17684e-14 -1.49187e-27 
26 0.915531 4.28546e-14 1.28029e-27 
27 0.940818 -2.14273e-14 -8.22581e-28 
28 0.961848 6.66134e-15 -4.29511e-28 
29 0.978418 2.79221e-14 -1.70865e-28 
30 0.990369 1.02141e-14 7.36526e-28 
31 0.997587 -2.13451e-16 -1.08797e-29 
32 1 2.22045e-16 -1.97073e-30 
