0 -0.0322581 0.0133008 0.000912848 
1 0 0.0133146 -0.000723842 
2 0.0322581 0.0133026 -0.00067859 
3 0.0645161 0.0132533 -0.000676077 
4 0.0967742 0.0131705 -0.000671851 
5 0.129032 0.0130524 -0.000665827 
6 0.16129 0.0129007 -0.000658089 
7 0.193548 0.0127147 -0.000648602 
8 0.225806 0.0124959 -0.00063744 
9 0.258065 0.0122439 -0.000624586 
10 0.290323 0.0119603 -0.000610118 
11 0.322581 0.0116449 -0.000594031 
12 0.354839 0.0112995 -0.00057641 
13 0.387097 0.010924 -0.000557256 
14 0.419355 0.0105204 -0.000536667 
15 0.451613 0.0100888 -0.000514648 
16 0.483871 0.00963122 -0.000491307 
17 0.516129 0.00914787 -0.00046665 
18 0.548387 0.0086412 -0.000440804 
19 0.580645 0.00811119 -0.000413767 
20 0.612903 0.00756073 -0.000385687 
21 0.645161 0.00698957 -0.000356551 
22 0.677419 0.00640115 -0.000326535 
23 0.709677 0.00579472 -0.0002956 
24 0.741935 0.00517462 -0.000263967 
25 0.774194 0.0045391 -0.000231548 
26 0.806452 0.0038941 -0.000198646 
27 0.83871 0.00323566 -0.000165057 
28 0.870968 0.00257338 -0.000131273 
29 0.903226 0.00189713 -9.67763e-05 
30 0.935484 0.00122887 -6.2687e-05 
31 0.967742 0.00052708 -2.68874e-05 
32 1 2.60209e-18 0.0265427 
