0 -1 -4.71028e-16 0 
1 -0.998795 0.00134848 0.12469 
2 -0.995185 0.00538039 0.123407 
3 -0.989177 0.0120588 0.121706 
4 -0.980785 0.0213338 0.120207 
5 -0.970031 0.0331594 0.119761 
6 -0.95694 0.0475167 0.121525 
7 -0.941544 0.0644447 0.127146 
8 -0.92388 0.0840843 0.139074 
9 -0.903989 0.106742 0.160969 
10 -0.881921 0.132973 0.197995 
11 -0.857729 0.163685 0.256489 
12 -0.83147 0.200213 0.341928 
13 -0.803208 0.244276 0.45357 
14 -0.77301 0.297697 0.575162 
15 -0.740951 0.361757 0.665826 
16 -0.707107 0.436278 0.66293 
17 -0.671559 0.51881 0.508437 
18 -0.634393 0.604415 0.190779 
19 -0.595699 0.686331 -0.228689 
20 -0.55557 0.757342 -0.629755 
21 -0.514103 0.811404 -0.881765 
22 -0.471397 0.845139 -0.899473 
23 -0.427555 0.858904 -0.681154 
24 -0.382683 0.857164 -0.312409 
25 -0.33689 0.847787 0.0717897 
26 -0.290285 0.839978 0.353027 
27 -0.24298 0.841376 0.481705 
28 -0.19509 0.855766 0.480592 
29 -0.14673 0.882862 0.410673 
30 -0.0980171 0.919982 0.33453 
31 -0.0490677 0.964173 0.296672 
32 -6.12323e-17 1.0136 0.320055 
33 0.0490677 1.06796 0.407941 
34 0.0980171 1.12829 0.541323 
35 0.14673 1.1961 0.673318 
36 0.19509 1.27232 0.732998 
37 0.24298 1.35607 0.649709 
38 0.290285 1.44417 0.391345 
39 0.33689 1.53161 -0.00907819 
40 0.382683 1.6128 -0.460813 
41 0.427555 1.68302 -0.852586 
42 0.471397 1.73943 -1.09507 
43 0.514103 1.78137 -1.14711 
44 0.55557 1.81016 -1.01953 
45 0.595699 1.8285 -0.761687 
46 0.634393 1.83971 -0.440169 
47 0.671559 1.84707 -0.118374 
48 0.707107 1.85325 0.157197 
49 0.740951 1.8601 0.361879 
50 0.77301 1.86862 0.490498 
51 0.803208 1.87907 0.55113 
52 0.83147 1.8912 0.558346 
53 0.857729 1.90451 0.528003 
54 0.881921 1.91837 0.474213 
55 0.903989 1.93217 0.408138 
56 0.92388 1.94541 0.337943 
57 0.941544 1.95766 0.269273 
58 0.95694 1.96863 0.205867 
59 0.970031 1.9781 0.150103 
60 0.980785 1.98594 0.103426 
61 0.989177 1.99208 0.0666567 
62 0.995185 1.99648 0.0402226 
63 0.998795 1.99912 0.0243161 
64 1 2 0 
