0 -1 0 0 
1 -0.998795 0.001302 0.116249 
2 -0.995185 0.00519504 0.11501 
3 -0.989177 0.0116423 0.113185 
4 -0.980785 0.0205893 0.111114 
5 -0.970031 0.0319729 0.10927 
6 -0.95694 0.0457355 0.108308 
7 -0.941544 0.0618431 0.109221 
8 -0.92388 0.0803154 0.113692 
9 -0.903989 0.101275 0.124756 
10 -0.881921 0.125039 0.147904 
11 -0.857729 0.152272 0.192534 
12 -0.83147 0.18422 0.272881 
13 -0.803208 0.222983 0.405661 
14 -0.77301 0.271612 0.598427 
15 -0.740951 0.333622 0.822228 
16 -0.707107 0.411508 0.978574 
17 -0.671559 0.504475 0.908943 
18 -0.634393 0.606714 0.494401 
19 -0.595699 0.707749 -0.213013 
20 -0.55557 0.795017 -0.966924 
21 -0.514103 0.857457 -1.45035 
22 -0.471397 0.88876 -1.44945 
23 -0.427555 0.889659 -0.97304 
24 -0.382683 0.868696 -0.257977 
25 -0.33689 0.840433 0.366592 
26 -0.290285 0.820359 0.687698 
27 -0.24298 0.818456 0.707521 
28 -0.19509 0.836157 0.560496 
29 -0.14673 0.868869 0.383856 
30 -0.0980171 0.910663 0.254719 
31 -0.0490677 0.957198 0.1955 
32 -6.12323e-17 1.00636 0.208298 
33 0.0490677 1.05799 0.300492 
34 0.0980171 1.11359 0.482991 
35 0.14673 1.17611 0.740519 
36 0.19509 1.24907 0.992357 
37 0.24298 1.33463 1.08627 
38 0.290285 1.43128 0.866317 
39 0.33689 1.53294 0.289495 
40 0.382683 1.63041 -0.51021 
41 0.427555 1.71455 -1.27988 
42 0.471397 1.77905 -1.7779 
43 0.514103 1.82182 -1.87745 
44 0.55557 1.84478 -1.59524 
45 0.595699 1.85271 -1.05617 
46 0.634393 1.85166 -0.42777 
47 0.671559 1.8474 0.142894 
48 0.707107 1.84431 0.566721 
49 0.740951 1.84497 0.81815 
50 0.77301 1.85028 0.917742 
51 0.803208 1.85992 0.907521 
52 0.83147 1.8729 0.831159 
53 0.857729 1.88804 0.723382 
54 0.881921 1.90419 0.607211 
55 0.903989 1.92043 0.495612 
56 0.92388 1.93602 0.394628 
57 0.941544 1.95043 0.306313 
58 0.95694 1.9633 0.230831 
59 0.970031 1.97439 0.167708 
60 0.980785 1.98357 0.116438 
61 0.989177 1.99074 0.0766878 
62 0.995185 1.99588 0.0483081 
63 0.998795 1.99897 0.0312722 
64 1 2 0 
