0 -1 0 0 
1 -0.998795 0.00105891 0 
2 -0.995185 0.00352623 0 
3 -0.989177 0.00803907 0 
4 -0.980785 0.014241 0 
5 -0.970031 0.0222135 0 
6 -0.95694 0.0318965 0 
7 -0.941544 0.0432645 0 
8 -0.92388 0.0562631 0 
9 -0.903989 0.0708303 0 
10 -0.881921 0.086885 0 
11 -0.857729 0.104331 0 
12 -0.83147 0.123055 0 
13 -0.803208 0.142928 0 
14 -0.77301 0.163813 0 
15 -0.740951 0.185568 0 
16 -0.707107 0.208055 0 
17 -0.671559 0.231153 0 
18 -0.634393 0.254775 0 
19 -0.595699 0.278873 0 
20 -0.55557 0.303464 0 
21 -0.514103 0.328631 0 
22 -0.471397 0.354535 0 
23 -0.427555 0.381411 0 
24 -0.382683 0.409559 0 
25 -0.33689 0.43932 0 
26 -0.290285 0.471044 0 
27 -0.24298 0.505048 0 
28 -0.19509 0.54157 0 
29 -0.14673 0.58072 0 
30 -0.0980171 0.622442 0 
31 -0.0490677 0.666483 0 
32 -6.12323e-17 0.712383 0 
33 0.0490677 0.759486 0 
34 0.0980171 0.806972 0 
35 0.14673 0.853903 0 
36 0.19509 0.89929 0 
37 0.24298 0.942157 0 
38 0.290285 0.981613 0 
39 0.33689 1.0169 0 
40 0.382683 1.04745 0 
41 0.427555 1.0729 0 
42 0.471397 1.0931 0 
43 0.514103 1.1081 0 
44 0.55557 1.11814 0 
45 0.595699 1.12361 0 
46 0.634393 1.125 0 
47 0.671559 1.12288 0 
48 0.707107 1.11788 0 
49 0.740951 1.11059 0 
50 0.77301 1.1016 0 
51 0.803208 1.09148 0 
52 0.83147 1.08072 0 
53 0.857729 1.06974 0 
54 0.881921 1.05891 0 
55 0.903989 1.04853 0 
56 0.92388 1.03884 0 
57 0.941544 1.03002 0 
58 0.95694 1.02221 0 
59 0.970031 1.0155 0 
60 0.980785 1.00995 0 
61 0.989177 1.00562 0 
62 0.995185 1.00245 0 
63 0.998795 1.0008 0 
64 1 1 0 
