0 0.329589 0.00437671 0 
1 0.333333 0.00386592 0 
2 0.344482 0.00264952 0 
3 0.362785 0.00138694 0 
4 0.387835 0.000541698 0 
5 0.419072 0.000153615 0 
6 0.455798 3.08131e-05 0 
7 0.497192 4.28669e-06 0 
8 0.54233 4.10408e-07 0 
9 0.590204 2.72812e-08 0 
10 0.639745 1.29641e-09 0 
11 0.689845 4.63741e-11 0 
12 0.739385 1.34517e-12 0 
13 0.787259 3.48114e-14 0 
14 0.832397 8.99883e-16 0 
15 0.873792 2.63356e-17 0 
16 0.910518 9.94242e-19 0 
17 0.941754 5.49114e-20 0 
18 0.966804 4.85398e-21 0 
19 0.985108 6.52835e-22 0 
20 0.996256 8.73907e-23 0 
21 1 0 0 
