0 -1 -2.77556e-17 -1.25776e-23 
1 -0.997587 -2.22353e-08 -1.96474e-15 
2 -0.990369 -1.73219e-08 -1.48416e-15 
3 -0.978418 -5.56666e-08 -3.47801e-15 
4 -0.961848 -5.35954e-08 -2.38558e-15 
5 -0.940818 -8.97338e-08 -7.80928e-16 
6 -0.915531 -6.18002e-08 8.76325e-16 
7 -0.886231 -7.39779e-08 2.62384e-15 
8 -0.8532 -1.67991e-08 4.72391e-16 
9 -0.816755 -3.42101e-08 8.85365e-16 
10 -0.777249 2.32122e-08 -5.47978e-16 
11 -0.73506 5.04742e-09 -7.1149e-16 
12 -0.690597 2.71846e-07 -2.41252e-13 
13 -0.644286 1.64486e-06 -9.08828e-12 
14 -0.596574 1.08466e-05 -3.33077e-10 
15 -0.54792 6.18809e-05 -9.2572e-09 
16 -0.498793 0.0003086 -1.92104e-07 
17 -0.449666 0.00130688 -2.83768e-06 
18 -0.401013 0.00463036 -2.90183e-05 
19 -0.353301 0.0136 -0.000202763 
20 -0.30699 0.0331646 -0.000976262 
21 -0.262526 0.0679922 -0.00333571 
22 -0.220338 0.119699 -0.00844292 
23 -0.180831 0.185287 -0.0164287 
24 -0.144387 0.256779 -0.0244627 
25 -0.111355 0.320015 -0.0244722 
26 -0.0820551 0.353805 -0.00551026 
27 -0.0567684 0.337321 0.0304842 
28 -0.0357386 0.268604 0.0575386 
29 -0.0191683 0.173369 0.0543508 
30 -0.0072171 0.0865961 0.031767 
31 1.66533e-16 0.0302342 0.0116362 
32 0.00241345 0.0111487 0.00433643 
