0 -0.0322581 0.0277269 0.00190292 
1 0 0.0277556 -0.00150892 
2 0.0322581 0.0277305 -0.00141459 
3 0.0645161 0.0276278 -0.00140935 
4 0.0967742 0.0274551 -0.00140054 
5 0.129032 0.027209 -0.00138798 
6 0.16129 0.0268928 -0.00137185 
7 0.193548 0.0265051 -0.00135207 
8 0.225806 0.0260489 -0.00132881 
9 0.258065 0.0255237 -0.00130201 
10 0.290323 0.0249324 -0.00127185 
11 0.322581 0.024275 -0.00123831 
12 0.354839 0.0235549 -0.00120158 
13 0.387097 0.0227722 -0.00116165 
14 0.419355 0.0219309 -0.00111873 
15 0.451613 0.021031 -0.00107283 
16 0.483871 0.0200772 -0.00102418 
17 0.516129 0.0190696 -0.000972778 
18 0.548387 0.0180134 -0.000918899 
19 0.580645 0.0169086 -0.000862538 
20 0.612903 0.0157611 -0.000804002 
21 0.645161 0.0145704 -0.000743265 
22 0.677419 0.0133438 -0.000680693 
23 0.709677 0.0120797 -0.000616206 
24 0.741935 0.010787 -0.000550265 
25 0.774194 0.00946219 -0.000482685 
26 0.806452 0.00811763 -0.000414096 
27 0.83871 0.00674504 -0.000344078 
28 0.870968 0.00536446 -0.000273651 
29 0.903226 0.00395476 -0.00020174 
30 0.935484 0.0025617 -0.000130677 
31 0.967742 0.00109875 -5.60493e-05 
32 1 1.73472e-18 0.0553308 
