0 -1 7.85046e-17 0 
1 -0.998795 2.31055e-07 0 
2 -0.995185 1.00898e-06 0 
3 -0.989177 2.63843e-06 0 
4 -0.980785 5.83525e-06 0 
5 -0.970031 1.22167e-05 0 
6 -0.95694 2.55206e-05 0 
7 -0.941544 5.46813e-05 0 
8 -0.92388 0.000121712 0 
9 -0.903989 0.000282031 0 
10 -0.881921 0.000676426 0 
11 -0.857729 0.00166034 0 
12 -0.83147 0.00410926 0 
13 -0.803208 0.0100809 0 
14 -0.77301 0.0240676 0 
15 -0.740951 0.0548617 0 
16 -0.707107 0.117104 0 
17 -0.671559 0.229549 0 
18 -0.634393 0.405317 0 
19 -0.595699 0.632596 0 
20 -0.55557 0.856923 0 
21 -0.514103 0.990101 0 
22 -0.471397 0.959914 0 
23 -0.427555 0.769189 0 
24 -0.382683 0.502497 0 
25 -0.33689 0.264408 0 
26 -0.290285 0.110907 0 
27 -0.24298 0.0367705 0 
28 -0.19509 0.00957227 0 
29 -0.14673 0.00194619 0 
30 -0.0980171 0.000306096 0 
31 -0.0490677 3.46908e-05 0 
32 -6.12323e-17 4.71028e-16 0 
33 0.0490677 1.00003 0 
34 0.0980171 1.00031 0 
35 0.14673 1.00195 0 
36 0.19509 1.00957 0 
37 0.24298 1.03677 0 
38 0.290285 1.11091 0 
39 0.33689 1.26441 0 
40 0.382683 1.5025 0 
41 0.427555 1.76919 0 
42 0.471397 1.95991 0 
43 0.514103 1.9901 0 
44 0.55557 1.85692 0 
45 0.595699 1.6326 0 
46 0.634393 1.40532 0 
47 0.671559 1.22955 0 
48 0.707107 1.1171 0 
49 0.740951 1.05486 0 
50 0.77301 1.02407 0 
51 0.803208 1.01008 0 
52 0.83147 1.00411 0 
53 0.857729 1.00166 0 
54 0.881921 1.00068 0 
55 0.903989 1.00028 0 
56 0.92388 1.00012 0 
57 0.941544 1.00005 0 
58 0.95694 1.00003 0 
59 0.970031 1.00001 0 
60 0.980785 1.00001 0 
61 0.989177 1 0 
62 0.995185 1 0 
63 0.998795 1 0 
64 1 1 0 
