0 -1 7.85046e-17 0 
1 -0.998795 0.000347053 0 
2 -0.995185 0.000434619 0 
3 -0.989177 0.00125652 0 
4 -0.980785 0.00192504 0 
5 -0.970031 0.00338043 0 
6 -0.95694 0.00490187 0 
7 -0.941544 0.00749723 0 
8 -0.92388 0.0108559 0 
9 -0.903989 0.0162845 0 
10 -0.881921 0.0242078 0 
11 -0.857729 0.0366629 0 
12 -0.83147 0.0553138 0 
13 -0.803208 0.0834007 0 
14 -0.77301 0.123885 0 
15 -0.740951 0.180375 0 
16 -0.707107 0.254584 0 
17 -0.671559 0.345731 0 
18 -0.634393 0.447444 0 
19 -0.595699 0.547564 0 
20 -0.55557 0.62821 0 
21 -0.514103 0.67072 0 
22 -0.471397 0.661341 0 
23 -0.427555 0.598298 0 
24 -0.382683 0.493368 0 
25 -0.33689 0.369136 0 
26 -0.290285 0.250259 0 
27 -0.24298 0.157113 0 
28 -0.19509 0.10269 0 
29 -0.14673 0.0967413 0 
30 -0.0980171 0.147104 0 
31 -0.0490677 0.257042 0 
32 -6.12323e-17 0.415542 0 
33 0.0490677 0.596311 0 
34 0.0980171 0.767139 0 
35 0.14673 0.908898 0 
36 0.19509 1.02339 0 
37 0.24298 1.1285 0 
38 0.290285 1.24129 0 
39 0.33689 1.36663 0 
40 0.382683 1.49271 0 
41 0.427555 1.59814 0 
42 0.471397 1.6613 0 
43 0.514103 1.67072 0 
44 0.55557 1.6282 0 
45 0.595699 1.54757 0 
46 0.634393 1.44744 0 
47 0.671559 1.34574 0 
48 0.707107 1.25458 0 
49 0.740951 1.18038 0 
50 0.77301 1.12388 0 
51 0.803208 1.08341 0 
52 0.83147 1.05531 0 
53 0.857729 1.03667 0 
54 0.881921 1.0242 0 
55 0.903989 1.01629 0 
56 0.92388 1.01085 0 
57 0.941544 1.0075 0 
58 0.95694 1.0049 0 
59 0.970031 1.00339 0 
60 0.980785 1.00192 0 
61 0.989177 1.00126 0 
62 0.995185 1.00043 0 
63 0.998795 1.00036 0 
64 1 1 0 
